pair_id,block,source_collection,source_url,image_url,local_image_path,image_release_status,can_redistribute_image,source_side_retrieval_required,embedded_review_only,license_label,license_url,rights_statement,attribution_text,metadata_license,critique_license,last_checked_date,rights_notes
PAIR_13194,indian,unknown,,,images/indian/Archery .jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13195,indian,unknown,,,images/indian/Artist_at_work._Bikaner_c._1780-90._Painting_of_India.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13197,indian,unknown,,,images/indian/Avalokitesvara.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13198,indian,unknown,,,images/indian/Avalokitesvara_fd8ee700.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13199,indian,unknown,,,images/indian/BazBahadurandRaniRupmati .jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13201,indian,unknown,,,images/indian/BazBahadurandRaniRupmati _ba47c968.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13202,indian,unknown,,,images/indian/BazBahadurandRaniRupmati _d772d48b.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13203,indian,unknown,,,images/indian/Buddha_with_six_disciples.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13204,indian,unknown,,,images/indian/Buddha_with_six_disciples_cb7209cd.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13205,indian,unknown,,,images/indian/ChandBibiplayingPolo .jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13206,indian,unknown,,,images/indian/ChandBibiplayingPolo _7f553de3.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13207,indian,unknown,,,images/indian/ChandBibiplayingPolo _8c62c892.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13208,indian,unknown,,,images/indian/CowherdKrishnaandsurprisedRadha _911d3153.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13209,indian,unknown,,,images/indian/CowherdKrishnaandsurprisedRadha _c8944a8c.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13210,mural,dunhuang_mogao,,,images/mural/IMG_7359 拷贝_cbf2e06c.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13211,mural,dunhuang_mogao,,,images/mural/IMG_7411 拷贝_8b993bdf.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13213,mural,dunhuang_mogao,,,images/mural/mu_0311ef57.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13214,mural,unknown,,,images/mural/mu_28dd28e0.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13215,mural,dunhuang_mogao,,,images/mural/mu_357febab.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13216,mural,dunhuang_mogao,,,images/mural/mu_3b0a0336.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13217,mural,dunhuang_mogao,,,images/mural/mu_70237aa7.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13218,mural,dunhuang_mogao,,,images/mural/mu_73570a34.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13219,mural,dunhuang_mogao,,,images/mural/mu_739dc18d.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13220,mural,dunhuang_mogao,,,images/mural/mu_957b3a37.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13221,mural,unknown,,,images/mural/mu_a4e60c78.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13223,mural,unknown,,,images/mural/mu_cf9c1cf6.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13224,mural,unknown,,,images/mural/mu_d12c5649.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13225,mural,dunhuang_mogao,,,images/mural/mu_f21e939a.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13226,mural,unknown,,,images/mural/一号壁画_aecac5d9.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13227,mural,unknown,,,images/mural/万佛洞_55197e1b.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13228,mural,unknown,,,images/mural/万佛洞内景_f597e1fd.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13229,mural,unknown,,,images/mural/万佛洞壁画（局部）10_93376e8a.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13230,islamic,unknown,,,"images/islamic/'Bizhan_Receives_an_Invitation_through_Manizha's_Nurse',_Folio_300v_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_DP261445_54155962.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Workshop of Shah Tahmasp,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13231,islamic,unknown,,,"images/islamic/'Buzurjmihr_Masters_the_Hindu_Game_of_Chess',_Folio_639v_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_DP245149_(cropped)_16ee85e2.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Workshop of Shah Tahmasp,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13232,islamic,unknown,,,"images/islamic/'Buzurjmihr_Masters_the_Hindu_Game_of_Chess',_Folio_639v_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_DP245149_9c9c879e.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Workshop of Shah Tahmasp,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13233,islamic,unknown,,,"images/islamic/'Death_of_Bahram_Chubina.',_Folio_from_a_Shahnama_(Book_of_Kings)_MET_DP215914_6419a4db.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown (Shahnama Workshop),CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13234,islamic,unknown,,,"images/islamic/'Gushtasp_Proves_His_Archery_before_Caesar,'_Folio_404r_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_DP107204_70f433d8.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Workshop of Shah Tahmasp,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13235,islamic,unknown,,,"images/islamic/'Gustaham_Slays_Lahhak_and_Farshidvard',_Folio_349v_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_DP107162_eb75ba6e.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Workshop of Shah Tahmasp,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13236,japanese,unknown,,,images/japanese/歌川国芳101_3d04ceeb.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,歌川国芳,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13237,japanese,unknown,,,images/japanese/歌川国芳106_d83a8097.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,歌川国芳,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13238,japanese,museum_collection,,,images/japanese/日本 镰仓时代 一字金轮像103x75东京国立博物馆_141cda2c.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,佚名,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13239,japanese,unknown,,,images/japanese/日本 狐仙图86X49_6e808fff.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,佚名,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13240,japanese,unknown,,,images/japanese/日本 虚空藏菩萨像_88b2fb05.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,佚名,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13241,japanese,unknown,,,images/japanese/歌川国芳287_5b93f11d.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,歌川国芳,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13243,japanese,unknown,,,images/japanese/為朝弓勢力之図_7e7fab85.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,歌川国芳,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13244,japanese,unknown,,,images/japanese/日本 镰仓时代 般若菩萨像 104.5×58.8cm_f6fa6fe5.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,佚名,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13245,japanese,unknown,,,images/japanese/唐密十二天法相图12 地天绢本82x72_1153b06d.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,佚名,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13246,japanese,unknown,,,images/japanese/歌川国芳193_98a3031e.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,歌川国芳,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13247,japanese,unknown,,,images/japanese/（用PS打开）日本 佛涅槃图186x240_9b24da2a.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,佚名,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13248,mural,unknown,,,images/mural/西配殿西壁壁画_41704522.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13249,mural,unknown,,,images/mural/主殿壁画6_f99070ea.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13250,mural,unknown,,,images/mural/寝殿西壁壁画（局部）5_2ad11147.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13251,mural,unknown,,,images/mural/寝殿东壁壁画（局部）1.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13252,mural,unknown,,,images/mural/东墙壁画（局部）12_5054f8e2.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13253,mural,unknown,,,images/mural/水神庙壁画4_521fe3a2.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,赵国祥、商君锡、景彦政等（洪洞、赵城地区画工）,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13254,mural,unknown,,,images/mural/财神殿东壁壁画（局部）2_fa5b42c8.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13255,mural,unknown,,,images/mural/前殿东壁壁画（局部）2_6af291b0.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13256,mural,unknown,,,images/mural/东戏楼壁画（局部）2.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13257,mural,unknown,,,images/mural/二郎庙正殿西壁壁画（局部）_38ac5327.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13258,mural,unknown,,,images/mural/东墙壁画（局部）10_4e45982a.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13259,mural,unknown,,,images/mural/东壁南侧壁画（局部）1_33d4984b.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13260,mural,unknown,,,images/mural/东墙壁画（局部）5_177f2e40.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13261,mural,unknown,,,images/mural/西壁壁画（局部）9_6ce2cb15.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13262,mural,unknown,,,images/mural/中殿右壁壁画（局部）3.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13274,mural,unknown,,,images/mural/释迦如来庙_c6f54af4.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13275,islamic,unknown,,,"images/islamic/'Bahram_Chubina_Slays_the_Lion-Ape',_Folio_715v_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_sf1970-301-74b_3aa8a691.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13276,islamic,unknown,,,"images/islamic/'Bahrum_Gur_Before_His_Father,_Yazdigird_I',_Folio_551v_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_DP260239_97888e0e.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown Safavid Artist,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13277,islamic,unknown,,,"images/islamic/'Bahrum_Gur_Before_His_Father,_Yazdigird_I',_Folio_551v_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_sf1970-301-61b_7d884965.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13278,islamic,unknown,,,"images/islamic/'Buzurjmihr_Appears_at_Nushirvan's_Fifth_Assembly',_Folio_622r_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_DP255644_c305276f.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown Safavid Artist,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13279,islamic,unknown,,,"images/islamic/'Buzurjmihr_Masters_the_Hindu_Game_of_Chess',_Folio_639v_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_DP260248_93f45c84.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown Safavid Artist,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13280,islamic,unknown,,,"images/islamic/'Ceasar_Captive_Before_Shapur_II',_Folio_543r_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_DP255643_e923f544.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown Safavid Artist,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13281,islamic,unknown,,,"images/islamic/'Gushtasp_Proves_His_Archery_before_Caesar,'_Folio_404r_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_DP258953_7c4bfe17.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown Safavid Artist,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13282,islamic,unknown,,,"images/islamic/'Gushtasp_Proves_His_Archery_before_Caesar,'_Folio_404r_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_DP258954_fa2f1aa5.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown Safavid Artist,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13283,islamic,unknown,,,"images/islamic/'Gustaham_Slays_Lahhak_and_Farshidvard',_Folio_349v_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_DP260230_a70fa1cf.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown Safavid Artist,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13284,islamic,unknown,,,"images/islamic/'Gustaham_Slays_Lahhak_and_Farshidvard',_Folio_349v_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_sf1970-301-47b_4505cc7b.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown Safavid Artist,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13285,islamic,unknown,,,"images/islamic/'Hurmuzd_I's_Last_Testament_to_Prince_Bahram_I',_Folio_535r_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_DP107173_ee0f40d7.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown Safavid Artist,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_13287,islamic,unknown,,,"images/islamic/'Isfandiyar's_Fourth_Course-_He_Slays_a_Sorceress',_Folio_435v_from_the_Shahnama_(Book_of_Kings)_of_Shah_Tahmasp_MET_sf1970-301-52b_f053c7d8.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Unknown Safavid Artist,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
